"","Step","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"301",15,0.0333929886110127,0.19302503624931,0.591133596608415,0.209737336263061,0.989790069870651,0.237562819384038,0.117050996748731,0.506153077119961,0.997014492982998,0.357455034274608
"302",15,0.307709170505404,0.995422709034756,0.926757575711235,0.748192640254274,0.868543065618724,0.115286074113101,0.278110078535974,0.583338459022343,0.74683440499939,0.900573102291673
"303",15,0.165254424558952,0.956001230282709,0.489411816233769,0.287301999749616,0.324968492845073,0.964403527323157,0.143771444447339,0.504793843720108,0.529767183121294,0.507668083300814
"304",15,0.025906307157129,0.397560396930203,0.257570437621325,0.264806569786742,0.745952810393646,0.380557319149375,0.0115015737246722,0.708554814103991,0.679518498247489,0.806467100046575
"305",15,0.460311041912064,0.455165715422481,0.230463127605617,0.589764054631814,0.558651528554037,0.434583520283923,0.0904277346562594,0.287027789046988,0.283383545698598,0.142526490846649
"306",15,0.830194088397548,0.880800521699712,0.582332319347188,0.355006759054959,0.56653085979633,0.697924481704831,0.428937264950946,0.0228544643614441,0.453881717054173,0.206312956754118
"307",15,0.769803199917078,0.473974162479863,0.203694835072383,0.0947944396175444,0.224993583280593,0.573638497618958,0.0812510624527931,0.418284930521622,0.0214388514868915,0.60260844277218
"308",15,0.909923862665892,0.0264111119322479,0.652098857332021,0.0074954207520932,0.785644610412419,0.0116465438622981,0.278651437722147,0.356994155794382,0.482688466785476,0.868001337628812
"309",15,0,0,0,0,0,0,0,0,0,0
"310",15,0,0,0,0,0,0,0,0,0,0
"311",15,0.703469157451764,0.920685079414397,0.774643694283441,0.0530600175261497,0.635356865357608,0.608329999959096,0.29136977950111,0.0190922780893743,0.699933998985216,0.999262634897605
"312",15,0.925548306200653,0.223712793551385,0.771078028017655,0.0733230377081782,0.616259959992021,0.704194587655365,0.935080813476816,0.70688235736452,0.231052119052038,0.779147211462259
"313",15,0.286297272192314,0.595381751190871,0.386460842564702,0.878725330578163,0.65302785881795,0.204683846328408,0.689934737281874,0.424888791050762,0.767627344932407,0.924091449473053
"314",15,0.288792450679466,0.852893383940682,0.469614903908223,0.0987373173702508,0.0647597864735872,0.172512207413092,0.815713444491848,0.982478136895224,0.117778735235333,0.918084480101243
"315",15,0.507179785519838,0.947307839989662,0.364956608973444,0.507224186556414,0.13539493503049,0.129069284535944,0.478056139312685,0.8949308921583,0.831830134615302,0.795790772885084
"316",15,0.443895012140274,0.38813691586256,0.362062295433134,0.350150386337191,0.593288067961112,0.009258724283427,0.281033319188282,0.892605487955734,0.363323407014832,0.320653681643307
"317",15,0.57358500501141,0.838159145554528,0.941854088800028,0.753031459869817,0.486470041330904,0.647992407437414,0.849086075322703,0.540299442131072,0.624773536110297,0.182060727616772
"318",15,1,1,1,1,1,1,1,1,1,1
"319",15,1,1,1,1,1,1,1,1,1,1
"320",15,1,1,1,1,1,1,1,1,1,1
"321",16,0.0333929886110127,0.19302503624931,0.591133596608415,0.209737336263061,0.989790069870651,0.237562819384038,0.117050996748731,0.506153077119961,0.997014492982998,0.357455034274608
"322",16,0.307709170505404,0.995422709034756,0.926757575711235,0.748192640254274,0.868543065618724,0.115286074113101,0.278110078535974,0.583338459022343,0.74683440499939,0.900573102291673
"323",16,0.165254424558952,0.956001230282709,0.489411816233769,0.287301999749616,0.324968492845073,0.964403527323157,0.143771444447339,0.504793843720108,0.529767183121294,0.507668083300814
"324",16,0.025906307157129,0.397560396930203,0.257570437621325,0.264806569786742,0.745952810393646,0.380557319149375,0.0115015737246722,0.708554814103991,0.679518498247489,0.806467100046575
"325",16,0.460311041912064,0.455165715422481,0.230463127605617,0.589764054631814,0.558651528554037,0.434583520283923,0.0904277346562594,0.287027789046988,0.283383545698598,0.142526490846649
"326",16,0.830194088397548,0.880800521699712,0.582332319347188,0.355006759054959,0.56653085979633,0.697924481704831,0.428937264950946,0.0228544643614441,0.453881717054173,0.206312956754118
"327",16,0.769803199917078,0.473974162479863,0.203694835072383,0.0947944396175444,0.224993583280593,0.573638497618958,0.0812510624527931,0.418284930521622,0.0214388514868915,0.60260844277218
"328",16,0.909923862665892,0.0264111119322479,0.652098857332021,0.0074954207520932,0.785644610412419,0.0116465438622981,0.278651437722147,0.356994155794382,0.482688466785476,0.868001337628812
"329",16,0,0,0,0,0,0,0,0,0,0
"330",16,0,0,0,0,0,0,0,0,0,0
"331",16,0.703469157451764,0.920685079414397,0.774643694283441,0.0530600175261497,0.635356865357608,0.608329999959096,0.29136977950111,0.0190922780893743,0.699933998985216,0.999262634897605
"332",16,0.925548306200653,0.223712793551385,0.771078028017655,0.0733230377081782,0.616259959992021,0.704194587655365,0.935080813476816,0.70688235736452,0.231052119052038,0.779147211462259
"333",16,0.286297272192314,0.595381751190871,0.386460842564702,0.878725330578163,0.65302785881795,0.204683846328408,0.689934737281874,0.424888791050762,0.767627344932407,0.924091449473053
"334",16,0.288792450679466,0.852893383940682,0.469614903908223,0.0987373173702508,0.0647597864735872,0.172512207413092,0.815713444491848,0.982478136895224,0.117778735235333,0.918084480101243
"335",16,0.507179785519838,0.947307839989662,0.364956608973444,0.507224186556414,0.13539493503049,0.129069284535944,0.478056139312685,0.8949308921583,0.831830134615302,0.795790772885084
"336",16,0.443895012140274,0.38813691586256,0.362062295433134,0.350150386337191,0.593288067961112,0.009258724283427,0.281033319188282,0.892605487955734,0.363323407014832,0.320653681643307
"337",16,0.57358500501141,0.838159145554528,0.941854088800028,0.753031459869817,0.486470041330904,0.647992407437414,0.849086075322703,0.540299442131072,0.624773536110297,0.182060727616772
"338",16,0.155429814942181,0.156903693918139,0.819853138877079,0.66967041650787,0.0278873119968921,0.26958951796405,0.0226578658912331,0.0196873815730214,0.900323804235086,0.277387097245082
"339",16,1,1,1,1,1,1,1,1,1,1
"340",16,1,1,1,1,1,1,1,1,1,1
"341",17,0.0333929886110127,0.19302503624931,0.591133596608415,0.209737336263061,0.989790069870651,0.237562819384038,0.117050996748731,0.506153077119961,0.997014492982998,0.357455034274608
"342",17,0.307709170505404,0.995422709034756,0.926757575711235,0.748192640254274,0.868543065618724,0.115286074113101,0.278110078535974,0.583338459022343,0.74683440499939,0.900573102291673
"343",17,0.165254424558952,0.956001230282709,0.489411816233769,0.287301999749616,0.324968492845073,0.964403527323157,0.143771444447339,0.504793843720108,0.529767183121294,0.507668083300814
"344",17,0.025906307157129,0.397560396930203,0.257570437621325,0.264806569786742,0.745952810393646,0.380557319149375,0.0115015737246722,0.708554814103991,0.679518498247489,0.806467100046575
"345",17,0.460311041912064,0.455165715422481,0.230463127605617,0.589764054631814,0.558651528554037,0.434583520283923,0.0904277346562594,0.287027789046988,0.283383545698598,0.142526490846649
"346",17,0.830194088397548,0.880800521699712,0.582332319347188,0.355006759054959,0.56653085979633,0.697924481704831,0.428937264950946,0.0228544643614441,0.453881717054173,0.206312956754118
"347",17,0.769803199917078,0.473974162479863,0.203694835072383,0.0947944396175444,0.224993583280593,0.573638497618958,0.0812510624527931,0.418284930521622,0.0214388514868915,0.60260844277218
"348",17,0.909923862665892,0.0264111119322479,0.652098857332021,0.0074954207520932,0.785644610412419,0.0116465438622981,0.278651437722147,0.356994155794382,0.482688466785476,0.868001337628812
"349",17,0.0521444319747388,0.536484049400315,0.972934428835288,0.744073529262096,0.106728612445295,0.951528549892828,0.920848810812458,0.740744641283527,0.0743797775357962,0.669820632087067
"350",17,0,0,0,0,0,0,0,0,0,0
"351",17,0.703469157451764,0.920685079414397,0.774643694283441,0.0530600175261497,0.635356865357608,0.608329999959096,0.29136977950111,0.0190922780893743,0.699933998985216,0.999262634897605
"352",17,0.925548306200653,0.223712793551385,0.771078028017655,0.0733230377081782,0.616259959992021,0.704194587655365,0.935080813476816,0.70688235736452,0.231052119052038,0.779147211462259
"353",17,0.286297272192314,0.595381751190871,0.386460842564702,0.878725330578163,0.65302785881795,0.204683846328408,0.689934737281874,0.424888791050762,0.767627344932407,0.924091449473053
"354",17,0.288792450679466,0.852893383940682,0.469614903908223,0.0987373173702508,0.0647597864735872,0.172512207413092,0.815713444491848,0.982478136895224,0.117778735235333,0.918084480101243
"355",17,0.507179785519838,0.947307839989662,0.364956608973444,0.507224186556414,0.13539493503049,0.129069284535944,0.478056139312685,0.8949308921583,0.831830134615302,0.795790772885084
"356",17,0.443895012140274,0.38813691586256,0.362062295433134,0.350150386337191,0.593288067961112,0.009258724283427,0.281033319188282,0.892605487955734,0.363323407014832,0.320653681643307
"357",17,0.57358500501141,0.838159145554528,0.941854088800028,0.753031459869817,0.486470041330904,0.647992407437414,0.849086075322703,0.540299442131072,0.624773536110297,0.182060727616772
"358",17,0.155429814942181,0.156903693918139,0.819853138877079,0.66967041650787,0.0278873119968921,0.26958951796405,0.0226578658912331,0.0196873815730214,0.900323804235086,0.277387097245082
"359",17,1,1,1,1,1,1,1,1,1,1
"360",17,1,1,1,1,1,1,1,1,1,1
"361",18,0.0333929886110127,0.19302503624931,0.591133596608415,0.209737336263061,0.989790069870651,0.237562819384038,0.117050996748731,0.506153077119961,0.997014492982998,0.357455034274608
"362",18,0.307709170505404,0.995422709034756,0.926757575711235,0.748192640254274,0.868543065618724,0.115286074113101,0.278110078535974,0.583338459022343,0.74683440499939,0.900573102291673
"363",18,0.165254424558952,0.956001230282709,0.489411816233769,0.287301999749616,0.324968492845073,0.964403527323157,0.143771444447339,0.504793843720108,0.529767183121294,0.507668083300814
"364",18,0.025906307157129,0.397560396930203,0.257570437621325,0.264806569786742,0.745952810393646,0.380557319149375,0.0115015737246722,0.708554814103991,0.679518498247489,0.806467100046575
"365",18,0.460311041912064,0.455165715422481,0.230463127605617,0.589764054631814,0.558651528554037,0.434583520283923,0.0904277346562594,0.287027789046988,0.283383545698598,0.142526490846649
"366",18,0.830194088397548,0.880800521699712,0.582332319347188,0.355006759054959,0.56653085979633,0.697924481704831,0.428937264950946,0.0228544643614441,0.453881717054173,0.206312956754118
"367",18,0.769803199917078,0.473974162479863,0.203694835072383,0.0947944396175444,0.224993583280593,0.573638497618958,0.0812510624527931,0.418284930521622,0.0214388514868915,0.60260844277218
"368",18,0.909923862665892,0.0264111119322479,0.652098857332021,0.0074954207520932,0.785644610412419,0.0116465438622981,0.278651437722147,0.356994155794382,0.482688466785476,0.868001337628812
"369",18,0.0521444319747388,0.536484049400315,0.972934428835288,0.744073529262096,0.106728612445295,0.951528549892828,0.920848810812458,0.740744641283527,0.0743797775357962,0.669820632087067
"370",18,0,0,0,0,0,0,0,0,0,0
"371",18,0.703469157451764,0.920685079414397,0.774643694283441,0.0530600175261497,0.635356865357608,0.608329999959096,0.29136977950111,0.0190922780893743,0.699933998985216,0.999262634897605
"372",18,0.925548306200653,0.223712793551385,0.771078028017655,0.0733230377081782,0.616259959992021,0.704194587655365,0.935080813476816,0.70688235736452,0.231052119052038,0.779147211462259
"373",18,0.286297272192314,0.595381751190871,0.386460842564702,0.878725330578163,0.65302785881795,0.204683846328408,0.689934737281874,0.424888791050762,0.767627344932407,0.924091449473053
"374",18,0.288792450679466,0.852893383940682,0.469614903908223,0.0987373173702508,0.0647597864735872,0.172512207413092,0.815713444491848,0.982478136895224,0.117778735235333,0.918084480101243
"375",18,0.507179785519838,0.947307839989662,0.364956608973444,0.507224186556414,0.13539493503049,0.129069284535944,0.478056139312685,0.8949308921583,0.831830134615302,0.795790772885084
"376",18,0.443895012140274,0.38813691586256,0.362062295433134,0.350150386337191,0.593288067961112,0.009258724283427,0.281033319188282,0.892605487955734,0.363323407014832,0.320653681643307
"377",18,0.57358500501141,0.838159145554528,0.941854088800028,0.753031459869817,0.486470041330904,0.647992407437414,0.849086075322703,0.540299442131072,0.624773536110297,0.182060727616772
"378",18,0.155429814942181,0.156903693918139,0.819853138877079,0.66967041650787,0.0278873119968921,0.26958951796405,0.0226578658912331,0.0196873815730214,0.900323804235086,0.277387097245082
"379",18,0.12144576641731,0.252036313759163,0.248420281568542,0.704192659584805,0.451074028387666,0.622921664267778,0.28563269157894,0.229190061334521,0.0138581953942776,0.442530418280512
"380",18,1,1,1,1,1,1,1,1,1,1
"381",19,0.0333929886110127,0.19302503624931,0.591133596608415,0.209737336263061,0.989790069870651,0.237562819384038,0.117050996748731,0.506153077119961,0.997014492982998,0.357455034274608
"382",19,0.307709170505404,0.995422709034756,0.926757575711235,0.748192640254274,0.868543065618724,0.115286074113101,0.278110078535974,0.583338459022343,0.74683440499939,0.900573102291673
"383",19,0.165254424558952,0.956001230282709,0.489411816233769,0.287301999749616,0.324968492845073,0.964403527323157,0.143771444447339,0.504793843720108,0.529767183121294,0.507668083300814
"384",19,0.025906307157129,0.397560396930203,0.257570437621325,0.264806569786742,0.745952810393646,0.380557319149375,0.0115015737246722,0.708554814103991,0.679518498247489,0.806467100046575
"385",19,0.460311041912064,0.455165715422481,0.230463127605617,0.589764054631814,0.558651528554037,0.434583520283923,0.0904277346562594,0.287027789046988,0.283383545698598,0.142526490846649
"386",19,0.830194088397548,0.880800521699712,0.582332319347188,0.355006759054959,0.56653085979633,0.697924481704831,0.428937264950946,0.0228544643614441,0.453881717054173,0.206312956754118
"387",19,0.769803199917078,0.473974162479863,0.203694835072383,0.0947944396175444,0.224993583280593,0.573638497618958,0.0812510624527931,0.418284930521622,0.0214388514868915,0.60260844277218
"388",19,0.909923862665892,0.0264111119322479,0.652098857332021,0.0074954207520932,0.785644610412419,0.0116465438622981,0.278651437722147,0.356994155794382,0.482688466785476,0.868001337628812
"389",19,0.0521444319747388,0.536484049400315,0.972934428835288,0.744073529262096,0.106728612445295,0.951528549892828,0.920848810812458,0.740744641283527,0.0743797775357962,0.669820632087067
"390",19,0.700983153423294,0.261450819205493,0.892985776765272,0.510610591154546,0.397306425496936,0.76782379229553,0.608900231076404,0.732301302719861,0.692736056866124,0.000328433699905872
"391",19,0.703469157451764,0.920685079414397,0.774643694283441,0.0530600175261497,0.635356865357608,0.608329999959096,0.29136977950111,0.0190922780893743,0.699933998985216,0.999262634897605
"392",19,0.925548306200653,0.223712793551385,0.771078028017655,0.0733230377081782,0.616259959992021,0.704194587655365,0.935080813476816,0.70688235736452,0.231052119052038,0.779147211462259
"393",19,0.286297272192314,0.595381751190871,0.386460842564702,0.878725330578163,0.65302785881795,0.204683846328408,0.689934737281874,0.424888791050762,0.767627344932407,0.924091449473053
"394",19,0.288792450679466,0.852893383940682,0.469614903908223,0.0987373173702508,0.0647597864735872,0.172512207413092,0.815713444491848,0.982478136895224,0.117778735235333,0.918084480101243
"395",19,0.507179785519838,0.947307839989662,0.364956608973444,0.507224186556414,0.13539493503049,0.129069284535944,0.478056139312685,0.8949308921583,0.831830134615302,0.795790772885084
"396",19,0.443895012140274,0.38813691586256,0.362062295433134,0.350150386337191,0.593288067961112,0.009258724283427,0.281033319188282,0.892605487955734,0.363323407014832,0.320653681643307
"397",19,0.57358500501141,0.838159145554528,0.941854088800028,0.753031459869817,0.486470041330904,0.647992407437414,0.849086075322703,0.540299442131072,0.624773536110297,0.182060727616772
"398",19,0.155429814942181,0.156903693918139,0.819853138877079,0.66967041650787,0.0278873119968921,0.26958951796405,0.0226578658912331,0.0196873815730214,0.900323804235086,0.277387097245082
"399",19,0.12144576641731,0.252036313759163,0.248420281568542,0.704192659584805,0.451074028387666,0.622921664267778,0.28563269157894,0.229190061334521,0.0138581953942776,0.442530418280512
"400",19,1,1,1,1,1,1,1,1,1,1
"401",20,0.0333929886110127,0.19302503624931,0.591133596608415,0.209737336263061,0.989790069870651,0.237562819384038,0.117050996748731,0.506153077119961,0.997014492982998,0.357455034274608
"402",20,0.307709170505404,0.995422709034756,0.926757575711235,0.748192640254274,0.868543065618724,0.115286074113101,0.278110078535974,0.583338459022343,0.74683440499939,0.900573102291673
"403",20,0.165254424558952,0.956001230282709,0.489411816233769,0.287301999749616,0.324968492845073,0.964403527323157,0.143771444447339,0.504793843720108,0.529767183121294,0.507668083300814
"404",20,0.025906307157129,0.397560396930203,0.257570437621325,0.264806569786742,0.745952810393646,0.380557319149375,0.0115015737246722,0.708554814103991,0.679518498247489,0.806467100046575
"405",20,0.460311041912064,0.455165715422481,0.230463127605617,0.589764054631814,0.558651528554037,0.434583520283923,0.0904277346562594,0.287027789046988,0.283383545698598,0.142526490846649
"406",20,0.830194088397548,0.880800521699712,0.582332319347188,0.355006759054959,0.56653085979633,0.697924481704831,0.428937264950946,0.0228544643614441,0.453881717054173,0.206312956754118
"407",20,0.769803199917078,0.473974162479863,0.203694835072383,0.0947944396175444,0.224993583280593,0.573638497618958,0.0812510624527931,0.418284930521622,0.0214388514868915,0.60260844277218
"408",20,0.909923862665892,0.0264111119322479,0.652098857332021,0.0074954207520932,0.785644610412419,0.0116465438622981,0.278651437722147,0.356994155794382,0.482688466785476,0.868001337628812
"409",20,0.0521444319747388,0.536484049400315,0.972934428835288,0.744073529262096,0.106728612445295,0.951528549892828,0.920848810812458,0.740744641283527,0.0743797775357962,0.669820632087067
"410",20,0.700983153423294,0.261450819205493,0.892985776765272,0.510610591154546,0.397306425496936,0.76782379229553,0.608900231076404,0.732301302719861,0.692736056866124,0.000328433699905872
"411",20,0.703469157451764,0.920685079414397,0.774643694283441,0.0530600175261497,0.635356865357608,0.608329999959096,0.29136977950111,0.0190922780893743,0.699933998985216,0.999262634897605
"412",20,0.925548306200653,0.223712793551385,0.771078028017655,0.0733230377081782,0.616259959992021,0.704194587655365,0.935080813476816,0.70688235736452,0.231052119052038,0.779147211462259
"413",20,0.286297272192314,0.595381751190871,0.386460842564702,0.878725330578163,0.65302785881795,0.204683846328408,0.689934737281874,0.424888791050762,0.767627344932407,0.924091449473053
"414",20,0.288792450679466,0.852893383940682,0.469614903908223,0.0987373173702508,0.0647597864735872,0.172512207413092,0.815713444491848,0.982478136895224,0.117778735235333,0.918084480101243
"415",20,0.507179785519838,0.947307839989662,0.364956608973444,0.507224186556414,0.13539493503049,0.129069284535944,0.478056139312685,0.8949308921583,0.831830134615302,0.795790772885084
"416",20,0.443895012140274,0.38813691586256,0.362062295433134,0.350150386337191,0.593288067961112,0.009258724283427,0.281033319188282,0.892605487955734,0.363323407014832,0.320653681643307
"417",20,0.57358500501141,0.838159145554528,0.941854088800028,0.753031459869817,0.486470041330904,0.647992407437414,0.849086075322703,0.540299442131072,0.624773536110297,0.182060727616772
"418",20,0.155429814942181,0.156903693918139,0.819853138877079,0.66967041650787,0.0278873119968921,0.26958951796405,0.0226578658912331,0.0196873815730214,0.900323804235086,0.277387097245082
"419",20,0.12144576641731,0.252036313759163,0.248420281568542,0.704192659584805,0.451074028387666,0.622921664267778,0.28563269157894,0.229190061334521,0.0138581953942776,0.442530418280512
"420",20,0.187669237144291,0.940156695665792,0.799028520006686,0.611140381544828,0.495772340102121,0.551314568147063,0.33560451073572,0.867387846810743,0.783601084956899,0.798458511941135
