"","Step","data"
"59519",148,1
"59520",148,1
"59521",148,1
"59522",148,1
"59523",148,1
"59524",148,1
"59525",148,1
"59526",148,1
"59527",148,1
"59528",148,1
"59529",148,1
"59530",148,1
"59531",148,1
"59532",148,1
"59533",148,1
"59534",148,1
"59535",148,1
"59536",148,1
"59537",148,1
"59538",148,1
"59539",148,1
"59540",148,1
"59541",148,1
"59542",148,1
"59543",148,1
"59544",148,1
"59545",148,1
"59546",148,1
"59547",148,1
"59548",148,1
"59549",148,1
"59550",148,1
"59551",148,1
"59552",148,1
"59553",148,1
"59554",148,1
"59555",148,1
"59556",148,1
"59557",148,1
"59558",148,1
"59559",148,1
"59560",148,1
"59561",148,1
"59562",148,1
"59563",148,1
"59564",148,1
"59565",148,1
"59566",148,1
"59567",148,1
"59568",148,1
"59569",148,1
"59570",148,1
"59571",148,1
"59572",148,1
"59573",148,1
"59574",148,1
"59575",148,1
"59576",148,1
"59577",148,1
"59578",148,1
"59579",148,1
"59580",148,1
"59581",148,1
"59582",148,1
"59583",148,1
"59584",148,1
"59585",148,1
"59586",148,1
"59587",148,1
"59588",148,1
"59589",148,1
"59590",148,1
"59591",148,1
"59592",148,1
"59593",148,1
"59594",148,1
"59595",148,1
"59596",148,1
"59597",148,1
"59598",148,1
"59599",148,1
"59600",148,1
"59601",149,0.080542077543214
"59602",149,0.255790132796392
"59603",149,0.304631486767903
"59604",149,0.661516373511404
"59605",149,0.173763865372166
"59606",149,0.400828703306615
"59607",149,0.0372601072303951
"59608",149,0.482572684064507
"59609",149,0.671109021175653
"59610",149,0.599473499925807
"59611",149,0.0953897626604885
"59612",149,0.807895675767213
"59613",149,0.87593318335712
"59614",149,0.251623831223696
"59615",149,0.879484192235395
"59616",149,0.652357301209122
"59617",149,0.819991566473618
"59618",149,0.0527560589835048
"59619",149,0.851456359727308
"59620",149,0.388105463935062
"59621",149,0.521337240468711
"59622",149,0.37573279789649
"59623",149,0.0998197889421135
"59624",149,0.94556187116541
"59625",149,0.0728160950820893
"59626",149,0.132957730209455
"59627",149,0.427851696265861
"59628",149,0.272498956648633
"59629",149,0.193065020488575
"59630",149,0.588056456297636
"59631",149,0.813862340757623
"59632",149,0.288164817960933
"59633",149,0.0410985518246889
"59634",149,0.494282888481393
"59635",149,0.993472757749259
"59636",149,0.634269336704165
"59637",149,0.404651950579137
"59638",149,0.648537389235571
"59639",149,0.891127801733091
"59640",149,0.765111642424017
"59641",149,0.467871769331396
"59642",149,0.850909745320678
"59643",149,0.213530255481601
"59644",149,0.0831267272587866
"59645",149,0.412683027330786
"59646",149,0.237681553466246
"59647",149,0.0413789593148977
"59648",149,0.246313633397222
"59649",149,0.0203982386738062
"59650",149,0.793414691928774
"59651",149,0.414541845442727
"59652",149,0.281570779625326
"59653",149,0.611290094908327
"59654",149,0.40353709156625
"59655",149,0.191398907219991
"59656",149,0.398617733735591
"59657",149,0.100210025208071
"59658",149,0.814194970065728
"59659",149,0.503840430174023
"59660",149,0.582571250619367
"59661",149,0.843481110641733
"59662",149,0.831030409084633
"59663",149,0.769811433972791
"59664",149,0.175201276317239
"59665",149,0.758051163284108
"59666",149,0.556774091441184
"59667",149,0.15953295934014
"59668",149,0.992798027349636
"59669",149,0.6256497730501
"59670",149,0.0655122671741992
"59671",149,0.53192503307946
"59672",149,0.61327703925781
"59673",149,0.531340601854026
"59674",149,0.797543967142701
"59675",149,0.0611987533047795
"59676",149,0
"59677",149,0
"59678",149,0
"59679",149,0
"59680",149,0
"59681",149,0
"59682",149,0
"59683",149,0
"59684",149,0
"59685",149,0
"59686",149,0
"59687",149,0
"59688",149,0
"59689",149,0
"59690",149,0
"59691",149,0
"59692",149,0
"59693",149,0
"59694",149,0
"59695",149,0
"59696",149,0
"59697",149,0
"59698",149,0
"59699",149,0
"59700",149,0
"59701",149,0
"59702",149,0
"59703",149,0
"59704",149,0
"59705",149,0
"59706",149,0
"59707",149,0
"59708",149,0
"59709",149,0
"59710",149,0
"59711",149,0
"59712",149,0
"59713",149,0
"59714",149,0
"59715",149,0
"59716",149,0
"59717",149,0
"59718",149,0
"59719",149,0
"59720",149,0
"59721",149,0
"59722",149,0
"59723",149,0
"59724",149,0
"59725",149,0
"59726",149,0
"59727",149,0
"59728",149,0
"59729",149,0
"59730",149,0
"59731",149,0
"59732",149,0
"59733",149,0
"59734",149,0
"59735",149,0
"59736",149,0
"59737",149,0
"59738",149,0
"59739",149,0
"59740",149,0
"59741",149,0
"59742",149,0
"59743",149,0
"59744",149,0
"59745",149,0
"59746",149,0
"59747",149,0
"59748",149,0
"59749",149,0
"59750",149,0
"59751",149,0
"59752",149,0
"59753",149,0
"59754",149,0
"59755",149,0
"59756",149,0
"59757",149,0
"59758",149,0
"59759",149,0
"59760",149,0
"59761",149,0
"59762",149,0
"59763",149,0
"59764",149,0
"59765",149,0
"59766",149,0
"59767",149,0
"59768",149,0
"59769",149,0
"59770",149,0
"59771",149,0
"59772",149,0
"59773",149,0
"59774",149,0
"59775",149,0
"59776",149,0
"59777",149,0
"59778",149,0
"59779",149,0
"59780",149,0
"59781",149,0
"59782",149,0
"59783",149,0
"59784",149,0
"59785",149,0
"59786",149,0
"59787",149,0
"59788",149,0
"59789",149,0
"59790",149,0
"59791",149,0
"59792",149,0
"59793",149,0
"59794",149,0
"59795",149,0
"59796",149,0
"59797",149,0
"59798",149,0
"59799",149,0
"59800",149,0
"59801",149,0.278244719607756
"59802",149,0.835361277218908
"59803",149,0.578446587314829
"59804",149,0.960144058335572
"59805",149,0.458327055443078
"59806",149,0.538370719179511
"59807",149,0.579933606553823
"59808",149,0.766300542047247
"59809",149,0.136288705980405
"59810",149,0.764521463075653
"59811",149,0.100793696939945
"59812",149,0.0512508419342339
"59813",149,0.889686426147819
"59814",149,0.634332174668089
"59815",149,0.939645609119907
"59816",149,0.89516486460343
"59817",149,0.714714889647439
"59818",149,0.927937452215701
"59819",149,0.857320262584835
"59820",149,0.110850188881159
"59821",149,0.442143201129511
"59822",149,0.247701344545931
"59823",149,0.186047999188304
"59824",149,0.395851365057752
"59825",149,0.305732160806656
"59826",149,0.777606849791482
"59827",149,0.61442035692744
"59828",149,0.23377781175077
"59829",149,0.132921525975689
"59830",149,0.413485662313178
"59831",149,0.191029078327119
"59832",149,0.525547436671332
"59833",149,0.602239648578689
"59834",149,0.907876930665225
"59835",149,0.881244638701901
"59836",149,0.140619050245732
"59837",149,0.409542431589216
"59838",149,0.91020544548519
"59839",149,0.796872125705704
"59840",149,0.686632461147383
"59841",149,0.648309232201427
"59842",149,0.0889482928905636
"59843",149,0.977579700062051
"59844",149,0.535699423635378
"59845",149,0.425970499869436
"59846",149,0.341714575421065
"59847",149,0.750166924437508
"59848",149,0.26152142114006
"59849",149,0.555915394797921
"59850",149,0.0269261803478003
"59851",149,0.697421931428835
"59852",149,0.0887373459991068
"59853",149,0.119786360301077
"59854",149,0.197363516082987
"59855",149,0.686779322335497
"59856",149,0.577765952330083
"59857",149,0.093283845577389
"59858",149,0.408476428827271
"59859",149,0.43633317318745
"59860",149,0.741674208315089
"59861",149,0.775814067339525
"59862",149,0.788105580490083
"59863",149,0.82231158693321
"59864",149,0.338691087439656
"59865",149,0.298447522800416
"59866",149,0.347929120296612
"59867",149,0.272148068528622
"59868",149,0.465974997263402
"59869",149,0.48368771164678
"59870",149,0.390458918409422
"59871",149,0.312704117037356
"59872",149,0.651866939850152
"59873",149,0.916061112424359
"59874",149,0.143982240464538
"59875",149,1
"59876",149,1
"59877",149,1
"59878",149,1
"59879",149,1
"59880",149,1
"59881",149,1
"59882",149,1
"59883",149,1
"59884",149,1
"59885",149,1
"59886",149,1
"59887",149,1
"59888",149,1
"59889",149,1
"59890",149,1
"59891",149,1
"59892",149,1
"59893",149,1
"59894",149,1
"59895",149,1
"59896",149,1
"59897",149,1
"59898",149,1
"59899",149,1
"59900",149,1
"59901",149,1
"59902",149,1
"59903",149,1
"59904",149,1
"59905",149,1
"59906",149,1
"59907",149,1
"59908",149,1
"59909",149,1
"59910",149,1
"59911",149,1
"59912",149,1
"59913",149,1
"59914",149,1
"59915",149,1
"59916",149,1
"59917",149,1
"59918",149,1
"59919",149,1
"59920",149,1
"59921",149,1
"59922",149,1
"59923",149,1
"59924",149,1
"59925",149,1
"59926",149,1
"59927",149,1
"59928",149,1
"59929",149,1
"59930",149,1
"59931",149,1
"59932",149,1
"59933",149,1
"59934",149,1
"59935",149,1
"59936",149,1
"59937",149,1
"59938",149,1
"59939",149,1
"59940",149,1
"59941",149,1
"59942",149,1
"59943",149,1
"59944",149,1
"59945",149,1
"59946",149,1
"59947",149,1
"59948",149,1
"59949",149,1
"59950",149,1
"59951",149,1
"59952",149,1
"59953",149,1
"59954",149,1
"59955",149,1
"59956",149,1
"59957",149,1
"59958",149,1
"59959",149,1
"59960",149,1
"59961",149,1
"59962",149,1
"59963",149,1
"59964",149,1
"59965",149,1
"59966",149,1
"59967",149,1
"59968",149,1
"59969",149,1
"59970",149,1
"59971",149,1
"59972",149,1
"59973",149,1
"59974",149,1
"59975",149,1
"59976",149,1
"59977",149,1
"59978",149,1
"59979",149,1
"59980",149,1
"59981",149,1
"59982",149,1
"59983",149,1
"59984",149,1
"59985",149,1
"59986",149,1
"59987",149,1
"59988",149,1
"59989",149,1
"59990",149,1
"59991",149,1
"59992",149,1
"59993",149,1
"59994",149,1
"59995",149,1
"59996",149,1
"59997",149,1
"59998",149,1
"59999",149,1
"60000",149,1
"60001",150,0.080542077543214
"60002",150,0.255790132796392
"60003",150,0.304631486767903
"60004",150,0.661516373511404
"60005",150,0.173763865372166
"60006",150,0.400828703306615
"60007",150,0.0372601072303951
"60008",150,0.482572684064507
"60009",150,0.671109021175653
"60010",150,0.599473499925807
"60011",150,0.0953897626604885
"60012",150,0.807895675767213
"60013",150,0.87593318335712
"60014",150,0.251623831223696
"60015",150,0.879484192235395
"60016",150,0.652357301209122
"60017",150,0.819991566473618
"60018",150,0.0527560589835048
"60019",150,0.851456359727308
"60020",150,0.388105463935062
"60021",150,0.521337240468711
"60022",150,0.37573279789649
"60023",150,0.0998197889421135
"60024",150,0.94556187116541
"60025",150,0.0728160950820893
"60026",150,0.132957730209455
"60027",150,0.427851696265861
"60028",150,0.272498956648633
"60029",150,0.193065020488575
"60030",150,0.588056456297636
"60031",150,0.813862340757623
"60032",150,0.288164817960933
"60033",150,0.0410985518246889
"60034",150,0.494282888481393
"60035",150,0.993472757749259
"60036",150,0.634269336704165
"60037",150,0.404651950579137
"60038",150,0.648537389235571
"60039",150,0.891127801733091
"60040",150,0.765111642424017
"60041",150,0.467871769331396
"60042",150,0.850909745320678
"60043",150,0.213530255481601
"60044",150,0.0831267272587866
"60045",150,0.412683027330786
"60046",150,0.237681553466246
"60047",150,0.0413789593148977
"60048",150,0.246313633397222
"60049",150,0.0203982386738062
"60050",150,0.793414691928774
"60051",150,0.414541845442727
"60052",150,0.281570779625326
"60053",150,0.611290094908327
"60054",150,0.40353709156625
"60055",150,0.191398907219991
"60056",150,0.398617733735591
"60057",150,0.100210025208071
"60058",150,0.814194970065728
"60059",150,0.503840430174023
"60060",150,0.582571250619367
"60061",150,0.843481110641733
"60062",150,0.831030409084633
"60063",150,0.769811433972791
"60064",150,0.175201276317239
"60065",150,0.758051163284108
"60066",150,0.556774091441184
"60067",150,0.15953295934014
"60068",150,0.992798027349636
"60069",150,0.6256497730501
"60070",150,0.0655122671741992
"60071",150,0.53192503307946
"60072",150,0.61327703925781
"60073",150,0.531340601854026
"60074",150,0.797543967142701
"60075",150,0.0611987533047795
"60076",150,0
"60077",150,0
"60078",150,0
"60079",150,0
"60080",150,0
"60081",150,0
"60082",150,0
"60083",150,0
"60084",150,0
"60085",150,0
"60086",150,0
"60087",150,0
"60088",150,0
"60089",150,0
"60090",150,0
"60091",150,0
"60092",150,0
"60093",150,0
"60094",150,0
"60095",150,0
"60096",150,0
"60097",150,0
"60098",150,0
"60099",150,0
"60100",150,0
"60101",150,0
"60102",150,0
"60103",150,0
"60104",150,0
"60105",150,0
"60106",150,0
"60107",150,0
"60108",150,0
"60109",150,0
"60110",150,0
"60111",150,0
"60112",150,0
"60113",150,0
"60114",150,0
"60115",150,0
"60116",150,0
"60117",150,0
"60118",150,0
"60119",150,0
"60120",150,0
"60121",150,0
"60122",150,0
"60123",150,0
"60124",150,0
"60125",150,0
"60126",150,0
"60127",150,0
"60128",150,0
"60129",150,0
"60130",150,0
"60131",150,0
"60132",150,0
"60133",150,0
"60134",150,0
"60135",150,0
"60136",150,0
"60137",150,0
"60138",150,0
"60139",150,0
"60140",150,0
"60141",150,0
"60142",150,0
"60143",150,0
"60144",150,0
"60145",150,0
"60146",150,0
"60147",150,0
"60148",150,0
"60149",150,0
"60150",150,0
"60151",150,0
"60152",150,0
"60153",150,0
"60154",150,0
"60155",150,0
"60156",150,0
"60157",150,0
"60158",150,0
"60159",150,0
"60160",150,0
"60161",150,0
"60162",150,0
"60163",150,0
"60164",150,0
"60165",150,0
"60166",150,0
"60167",150,0
"60168",150,0
"60169",150,0
"60170",150,0
"60171",150,0
"60172",150,0
"60173",150,0
"60174",150,0
"60175",150,0
"60176",150,0
"60177",150,0
"60178",150,0
"60179",150,0
"60180",150,0
"60181",150,0
"60182",150,0
"60183",150,0
"60184",150,0
"60185",150,0
"60186",150,0
"60187",150,0
"60188",150,0
"60189",150,0
"60190",150,0
"60191",150,0
"60192",150,0
"60193",150,0
"60194",150,0
"60195",150,0
"60196",150,0
"60197",150,0
"60198",150,0
"60199",150,0
"60200",150,0
"60201",150,0.278244719607756
"60202",150,0.835361277218908
"60203",150,0.578446587314829
"60204",150,0.960144058335572
"60205",150,0.458327055443078
"60206",150,0.538370719179511
"60207",150,0.579933606553823
"60208",150,0.766300542047247
"60209",150,0.136288705980405
"60210",150,0.764521463075653
"60211",150,0.100793696939945
"60212",150,0.0512508419342339
"60213",150,0.889686426147819
"60214",150,0.634332174668089
"60215",150,0.939645609119907
"60216",150,0.89516486460343
"60217",150,0.714714889647439
"60218",150,0.927937452215701
"60219",150,0.857320262584835
"60220",150,0.110850188881159
"60221",150,0.442143201129511
"60222",150,0.247701344545931
"60223",150,0.186047999188304
"60224",150,0.395851365057752
"60225",150,0.305732160806656
"60226",150,0.777606849791482
"60227",150,0.61442035692744
"60228",150,0.23377781175077
"60229",150,0.132921525975689
"60230",150,0.413485662313178
"60231",150,0.191029078327119
"60232",150,0.525547436671332
"60233",150,0.602239648578689
"60234",150,0.907876930665225
"60235",150,0.881244638701901
"60236",150,0.140619050245732
"60237",150,0.409542431589216
"60238",150,0.91020544548519
"60239",150,0.796872125705704
"60240",150,0.686632461147383
"60241",150,0.648309232201427
"60242",150,0.0889482928905636
"60243",150,0.977579700062051
"60244",150,0.535699423635378
"60245",150,0.425970499869436
"60246",150,0.341714575421065
"60247",150,0.750166924437508
"60248",150,0.26152142114006
"60249",150,0.555915394797921
"60250",150,0.0269261803478003
"60251",150,0.697421931428835
"60252",150,0.0887373459991068
"60253",150,0.119786360301077
"60254",150,0.197363516082987
"60255",150,0.686779322335497
"60256",150,0.577765952330083
"60257",150,0.093283845577389
"60258",150,0.408476428827271
"60259",150,0.43633317318745
"60260",150,0.741674208315089
"60261",150,0.775814067339525
"60262",150,0.788105580490083
"60263",150,0.82231158693321
"60264",150,0.338691087439656
"60265",150,0.298447522800416
"60266",150,0.347929120296612
"60267",150,0.272148068528622
"60268",150,0.465974997263402
"60269",150,0.48368771164678
"60270",150,0.390458918409422
"60271",150,0.312704117037356
"60272",150,0.651866939850152
"60273",150,0.916061112424359
"60274",150,0.143982240464538
"60275",150,0.286314785946161
"60276",150,1
"60277",150,1
"60278",150,1
"60279",150,1
"60280",150,1
"60281",150,1
"60282",150,1
"60283",150,1
"60284",150,1
"60285",150,1
"60286",150,1
"60287",150,1
"60288",150,1
"60289",150,1
"60290",150,1
"60291",150,1
"60292",150,1
"60293",150,1
"60294",150,1
"60295",150,1
"60296",150,1
"60297",150,1
"60298",150,1
"60299",150,1
"60300",150,1
"60301",150,1
"60302",150,1
"60303",150,1
"60304",150,1
"60305",150,1
"60306",150,1
"60307",150,1
"60308",150,1
"60309",150,1
"60310",150,1
"60311",150,1
"60312",150,1
"60313",150,1
"60314",150,1
"60315",150,1
"60316",150,1
"60317",150,1
"60318",150,1
"60319",150,1
"60320",150,1
"60321",150,1
"60322",150,1
"60323",150,1
"60324",150,1
"60325",150,1
"60326",150,1
"60327",150,1
"60328",150,1
"60329",150,1
"60330",150,1
"60331",150,1
"60332",150,1
"60333",150,1
"60334",150,1
"60335",150,1
"60336",150,1
"60337",150,1
"60338",150,1
"60339",150,1
"60340",150,1
"60341",150,1
"60342",150,1
"60343",150,1
"60344",150,1
"60345",150,1
"60346",150,1
"60347",150,1
"60348",150,1
"60349",150,1
"60350",150,1
"60351",150,1
"60352",150,1
"60353",150,1
"60354",150,1
"60355",150,1
"60356",150,1
"60357",150,1
"60358",150,1
"60359",150,1
"60360",150,1
"60361",150,1
"60362",150,1
"60363",150,1
"60364",150,1
"60365",150,1
"60366",150,1
"60367",150,1
"60368",150,1
"60369",150,1
"60370",150,1
"60371",150,1
"60372",150,1
"60373",150,1
"60374",150,1
"60375",150,1
"60376",150,1
"60377",150,1
"60378",150,1
"60379",150,1
"60380",150,1
"60381",150,1
"60382",150,1
"60383",150,1
"60384",150,1
"60385",150,1
"60386",150,1
"60387",150,1
"60388",150,1
"60389",150,1
"60390",150,1
"60391",150,1
"60392",150,1
"60393",150,1
"60394",150,1
"60395",150,1
"60396",150,1
"60397",150,1
"60398",150,1
"60399",150,1
"60400",150,1
"60401",151,0.080542077543214
"60402",151,0.255790132796392
"60403",151,0.304631486767903
"60404",151,0.661516373511404
"60405",151,0.173763865372166
"60406",151,0.400828703306615
"60407",151,0.0372601072303951
"60408",151,0.482572684064507
"60409",151,0.671109021175653
"60410",151,0.599473499925807
"60411",151,0.0953897626604885
"60412",151,0.807895675767213
"60413",151,0.87593318335712
"60414",151,0.251623831223696
"60415",151,0.879484192235395
"60416",151,0.652357301209122
"60417",151,0.819991566473618
"60418",151,0.0527560589835048
"60419",151,0.851456359727308
"60420",151,0.388105463935062
"60421",151,0.521337240468711
"60422",151,0.37573279789649
"60423",151,0.0998197889421135
"60424",151,0.94556187116541
"60425",151,0.0728160950820893
"60426",151,0.132957730209455
"60427",151,0.427851696265861
"60428",151,0.272498956648633
"60429",151,0.193065020488575
"60430",151,0.588056456297636
"60431",151,0.813862340757623
"60432",151,0.288164817960933
"60433",151,0.0410985518246889
"60434",151,0.494282888481393
"60435",151,0.993472757749259
"60436",151,0.634269336704165
"60437",151,0.404651950579137
"60438",151,0.648537389235571
"60439",151,0.891127801733091
"60440",151,0.765111642424017
"60441",151,0.467871769331396
"60442",151,0.850909745320678
"60443",151,0.213530255481601
"60444",151,0.0831267272587866
"60445",151,0.412683027330786
"60446",151,0.237681553466246
"60447",151,0.0413789593148977
"60448",151,0.246313633397222
"60449",151,0.0203982386738062
"60450",151,0.793414691928774
"60451",151,0.414541845442727
"60452",151,0.281570779625326
"60453",151,0.611290094908327
"60454",151,0.40353709156625
"60455",151,0.191398907219991
"60456",151,0.398617733735591
"60457",151,0.100210025208071
"60458",151,0.814194970065728
"60459",151,0.503840430174023
"60460",151,0.582571250619367
"60461",151,0.843481110641733
"60462",151,0.831030409084633
"60463",151,0.769811433972791
"60464",151,0.175201276317239
"60465",151,0.758051163284108
"60466",151,0.556774091441184
"60467",151,0.15953295934014
"60468",151,0.992798027349636
"60469",151,0.6256497730501
"60470",151,0.0655122671741992
"60471",151,0.53192503307946
"60472",151,0.61327703925781
"60473",151,0.531340601854026
"60474",151,0.797543967142701
"60475",151,0.0611987533047795
"60476",151,0.549642532598227
"60477",151,0
"60478",151,0
"60479",151,0
"60480",151,0
"60481",151,0
"60482",151,0
"60483",151,0
"60484",151,0
"60485",151,0
"60486",151,0
"60487",151,0
"60488",151,0
"60489",151,0
"60490",151,0
"60491",151,0
"60492",151,0
"60493",151,0
"60494",151,0
"60495",151,0
"60496",151,0
"60497",151,0
"60498",151,0
"60499",151,0
"60500",151,0
"60501",151,0
"60502",151,0
"60503",151,0
"60504",151,0
"60505",151,0
"60506",151,0
"60507",151,0
"60508",151,0
"60509",151,0
"60510",151,0
"60511",151,0
"60512",151,0
"60513",151,0
"60514",151,0
"60515",151,0
"60516",151,0
"60517",151,0
"60518",151,0
"60519",151,0
"60520",151,0
"60521",151,0
"60522",151,0
"60523",151,0
"60524",151,0
"60525",151,0
"60526",151,0
"60527",151,0
"60528",151,0
"60529",151,0
"60530",151,0
"60531",151,0
"60532",151,0
"60533",151,0
"60534",151,0
"60535",151,0
"60536",151,0
"60537",151,0
"60538",151,0
"60539",151,0
"60540",151,0
"60541",151,0
"60542",151,0
"60543",151,0
"60544",151,0
"60545",151,0
"60546",151,0
"60547",151,0
"60548",151,0
"60549",151,0
"60550",151,0
"60551",151,0
"60552",151,0
"60553",151,0
"60554",151,0
"60555",151,0
"60556",151,0
"60557",151,0
"60558",151,0
"60559",151,0
"60560",151,0
"60561",151,0
"60562",151,0
"60563",151,0
"60564",151,0
"60565",151,0
"60566",151,0
"60567",151,0
"60568",151,0
"60569",151,0
"60570",151,0
"60571",151,0
"60572",151,0
"60573",151,0
"60574",151,0
"60575",151,0
"60576",151,0
"60577",151,0
"60578",151,0
"60579",151,0
"60580",151,0
"60581",151,0
"60582",151,0
"60583",151,0
"60584",151,0
"60585",151,0
"60586",151,0
"60587",151,0
"60588",151,0
"60589",151,0
"60590",151,0
"60591",151,0
"60592",151,0
"60593",151,0
"60594",151,0
"60595",151,0
"60596",151,0
"60597",151,0
"60598",151,0
"60599",151,0
"60600",151,0
"60601",151,0.278244719607756
"60602",151,0.835361277218908
"60603",151,0.578446587314829
"60604",151,0.960144058335572
"60605",151,0.458327055443078
"60606",151,0.538370719179511
"60607",151,0.579933606553823
"60608",151,0.766300542047247
"60609",151,0.136288705980405
"60610",151,0.764521463075653
"60611",151,0.100793696939945
"60612",151,0.0512508419342339
"60613",151,0.889686426147819
"60614",151,0.634332174668089
"60615",151,0.939645609119907
"60616",151,0.89516486460343
"60617",151,0.714714889647439
"60618",151,0.927937452215701
"60619",151,0.857320262584835
"60620",151,0.110850188881159
"60621",151,0.442143201129511
"60622",151,0.247701344545931
"60623",151,0.186047999188304
"60624",151,0.395851365057752
"60625",151,0.305732160806656
"60626",151,0.777606849791482
"60627",151,0.61442035692744
"60628",151,0.23377781175077
"60629",151,0.132921525975689
"60630",151,0.413485662313178
"60631",151,0.191029078327119
"60632",151,0.525547436671332
"60633",151,0.602239648578689
"60634",151,0.907876930665225
"60635",151,0.881244638701901
"60636",151,0.140619050245732
"60637",151,0.409542431589216
"60638",151,0.91020544548519
"60639",151,0.796872125705704
"60640",151,0.686632461147383
"60641",151,0.648309232201427
"60642",151,0.0889482928905636
"60643",151,0.977579700062051
"60644",151,0.535699423635378
"60645",151,0.425970499869436
"60646",151,0.341714575421065
"60647",151,0.750166924437508
"60648",151,0.26152142114006
"60649",151,0.555915394797921
"60650",151,0.0269261803478003
"60651",151,0.697421931428835
"60652",151,0.0887373459991068
"60653",151,0.119786360301077
"60654",151,0.197363516082987
"60655",151,0.686779322335497
"60656",151,0.577765952330083
"60657",151,0.093283845577389
"60658",151,0.408476428827271
"60659",151,0.43633317318745
"60660",151,0.741674208315089
"60661",151,0.775814067339525
"60662",151,0.788105580490083
"60663",151,0.82231158693321
"60664",151,0.338691087439656
"60665",151,0.298447522800416
"60666",151,0.347929120296612
"60667",151,0.272148068528622
"60668",151,0.465974997263402
"60669",151,0.48368771164678
"60670",151,0.390458918409422
"60671",151,0.312704117037356
"60672",151,0.651866939850152
"60673",151,0.916061112424359
"60674",151,0.143982240464538
"60675",151,0.286314785946161
"60676",151,1
"60677",151,1
"60678",151,1
"60679",151,1
"60680",151,1
"60681",151,1
"60682",151,1
"60683",151,1
"60684",151,1
"60685",151,1
"60686",151,1
"60687",151,1
"60688",151,1
"60689",151,1
"60690",151,1
"60691",151,1
"60692",151,1
"60693",151,1
"60694",151,1
"60695",151,1
"60696",151,1
"60697",151,1
"60698",151,1
"60699",151,1
"60700",151,1
"60701",151,1
"60702",151,1
"60703",151,1
"60704",151,1
"60705",151,1
"60706",151,1
"60707",151,1
"60708",151,1
"60709",151,1
"60710",151,1
"60711",151,1
"60712",151,1
"60713",151,1
"60714",151,1
"60715",151,1
"60716",151,1
"60717",151,1
"60718",151,1
"60719",151,1
"60720",151,1
"60721",151,1
"60722",151,1
"60723",151,1
"60724",151,1
"60725",151,1
"60726",151,1
"60727",151,1
"60728",151,1
"60729",151,1
"60730",151,1
"60731",151,1
"60732",151,1
"60733",151,1
"60734",151,1
"60735",151,1
"60736",151,1
"60737",151,1
"60738",151,1
"60739",151,1
"60740",151,1
"60741",151,1
"60742",151,1
"60743",151,1
"60744",151,1
"60745",151,1
"60746",151,1
"60747",151,1
"60748",151,1
"60749",151,1
"60750",151,1
"60751",151,1
"60752",151,1
"60753",151,1
"60754",151,1
"60755",151,1
"60756",151,1
"60757",151,1
"60758",151,1
"60759",151,1
"60760",151,1
"60761",151,1
"60762",151,1
"60763",151,1
"60764",151,1
"60765",151,1
"60766",151,1
"60767",151,1
"60768",151,1
"60769",151,1
"60770",151,1
"60771",151,1
"60772",151,1
"60773",151,1
"60774",151,1
"60775",151,1
"60776",151,1
"60777",151,1
"60778",151,1
"60779",151,1
"60780",151,1
"60781",151,1
"60782",151,1
"60783",151,1
"60784",151,1
"60785",151,1
"60786",151,1
"60787",151,1
"60788",151,1
"60789",151,1
"60790",151,1
"60791",151,1
"60792",151,1
"60793",151,1
"60794",151,1
"60795",151,1
"60796",151,1
"60797",151,1
"60798",151,1
"60799",151,1
"60800",151,1
"60801",152,0.080542077543214
"60802",152,0.255790132796392
"60803",152,0.304631486767903
"60804",152,0.661516373511404
"60805",152,0.173763865372166
"60806",152,0.400828703306615
"60807",152,0.0372601072303951
"60808",152,0.482572684064507
"60809",152,0.671109021175653
"60810",152,0.599473499925807
"60811",152,0.0953897626604885
"60812",152,0.807895675767213
"60813",152,0.87593318335712
"60814",152,0.251623831223696
"60815",152,0.879484192235395
"60816",152,0.652357301209122
"60817",152,0.819991566473618
"60818",152,0.0527560589835048
"60819",152,0.851456359727308
"60820",152,0.388105463935062
"60821",152,0.521337240468711
"60822",152,0.37573279789649
"60823",152,0.0998197889421135
"60824",152,0.94556187116541
"60825",152,0.0728160950820893
"60826",152,0.132957730209455
"60827",152,0.427851696265861
"60828",152,0.272498956648633
"60829",152,0.193065020488575
"60830",152,0.588056456297636
"60831",152,0.813862340757623
"60832",152,0.288164817960933
"60833",152,0.0410985518246889
"60834",152,0.494282888481393
"60835",152,0.993472757749259
"60836",152,0.634269336704165
"60837",152,0.404651950579137
"60838",152,0.648537389235571
"60839",152,0.891127801733091
"60840",152,0.765111642424017
"60841",152,0.467871769331396
"60842",152,0.850909745320678
"60843",152,0.213530255481601
"60844",152,0.0831267272587866
"60845",152,0.412683027330786
"60846",152,0.237681553466246
"60847",152,0.0413789593148977
"60848",152,0.246313633397222
"60849",152,0.0203982386738062
"60850",152,0.793414691928774
"60851",152,0.414541845442727
"60852",152,0.281570779625326
"60853",152,0.611290094908327
"60854",152,0.40353709156625
"60855",152,0.191398907219991
"60856",152,0.398617733735591
"60857",152,0.100210025208071
"60858",152,0.814194970065728
"60859",152,0.503840430174023
"60860",152,0.582571250619367
"60861",152,0.843481110641733
"60862",152,0.831030409084633
"60863",152,0.769811433972791
"60864",152,0.175201276317239
"60865",152,0.758051163284108
"60866",152,0.556774091441184
"60867",152,0.15953295934014
"60868",152,0.992798027349636
"60869",152,0.6256497730501
"60870",152,0.0655122671741992
